layout,layout_id,set_id,material,raw_x,raw_y,x,y,hold_id,hold_family,variant,orientation,orientation_degrees,orientation_sin,orientation_cos
mirror,10,12,wood,-48,4,0.125,0.0,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-40,4,0.1875,0.0,20D,wood:20D,none,N,0.0,0.0,1.0
mirror,10,12,wood,-24,4,0.3125,0.0,TDP,wood:TDP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-8,4,0.4375,0.0,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,8,4,0.5625,0.0,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,24,4,0.6875,0.0,TDP,wood:TDP,none,N,0.0,0.0,1.0
mirror,10,12,wood,40,4,0.8125,0.0,20D,wood:20D,none,N,0.0,0.0,1.0
mirror,10,12,wood,48,4,0.875,0.0,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-52,8,0.09375,0.029411764705882353,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-4,8,0.46875,0.029411764705882353,TDP,wood:TDP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,4,8,0.53125,0.029411764705882353,TDP,wood:TDP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,52,8,0.90625,0.029411764705882353,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-56,12,0.0625,0.058823529411764705,TDP,wood:TDP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-32,12,0.25,0.058823529411764705,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-24,12,0.3125,0.058823529411764705,FT,wood:FT,none,W,270.0,-1.0,-0.0
mirror,10,12,wood,-8,12,0.4375,0.058823529411764705,FT,wood:FT,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,8,12,0.5625,0.058823529411764705,FT,wood:FT,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,24,12,0.6875,0.058823529411764705,FT,wood:FT,none,E,90.0,1.0,0.0
mirror,10,12,wood,32,12,0.75,0.058823529411764705,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,56,12,0.9375,0.058823529411764705,TDP,wood:TDP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-44,16,0.15625,0.08823529411764706,FT,wood:FT,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,44,16,0.84375,0.08823529411764706,FT,wood:FT,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-56,20,0.0625,0.11764705882352941,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-32,20,0.25,0.11764705882352941,CBL,wood:CBL,none,N,0.0,0.0,1.0
mirror,10,12,wood,-16,20,0.375,0.11764705882352941,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,0,20,0.5,0.11764705882352941,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,16,20,0.625,0.11764705882352941,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,32,20,0.75,0.11764705882352941,CBL,wood:CBL,none,N,0.0,0.0,1.0
mirror,10,12,wood,56,20,0.9375,0.11764705882352941,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-64,28,0.0,0.17647058823529413,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-48,28,0.125,0.17647058823529413,FT,wood:FT,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-32,28,0.25,0.17647058823529413,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-16,28,0.375,0.17647058823529413,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,16,28,0.625,0.17647058823529413,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,32,28,0.75,0.17647058823529413,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,48,28,0.875,0.17647058823529413,FT,wood:FT,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,64,28,1.0,0.17647058823529413,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-52,32,0.09375,0.20588235294117646,DEP,wood:DEP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-36,32,0.21875,0.20588235294117646,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-12,32,0.40625,0.20588235294117646,FT,wood:FT,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,12,32,0.59375,0.20588235294117646,FT,wood:FT,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,36,32,0.78125,0.20588235294117646,FT,wood:FT,none,S,180.0,0.0,-1.0
mirror,10,12,wood,52,32,0.90625,0.20588235294117646,DEP,wood:DEP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-64,36,0.0,0.23529411764705882,UCM,wood:UCM,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-56,36,0.0625,0.23529411764705882,CBI,wood:CBI,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-48,36,0.125,0.23529411764705882,FT,wood:FT,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-24,36,0.3125,0.23529411764705882,CGP,wood:CGP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-8,36,0.4375,0.23529411764705882,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,8,36,0.5625,0.23529411764705882,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,24,36,0.6875,0.23529411764705882,CGP,wood:CGP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,48,36,0.875,0.23529411764705882,FT,wood:FT,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,56,36,0.9375,0.23529411764705882,CBI,wood:CBI,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,64,36,1.0,0.23529411764705882,UCM,wood:UCM,none,S,180.0,0.0,-1.0
mirror,10,12,wood,-60,40,0.03125,0.2647058823529412,WGL,wood:WG,l,W,270.0,-1.0,-0.0
mirror,10,12,wood,-44,40,0.15625,0.2647058823529412,DLI,wood:DLI,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-28,40,0.28125,0.2647058823529412,TDP,wood:TDP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-12,40,0.40625,0.2647058823529412,UCM,wood:UCM,none,N,0.0,0.0,1.0
mirror,10,12,wood,12,40,0.59375,0.2647058823529412,UCM,wood:UCM,none,N,0.0,0.0,1.0
mirror,10,12,wood,28,40,0.71875,0.2647058823529412,TDP,wood:TDP,none,N,0.0,0.0,1.0
mirror,10,12,wood,44,40,0.84375,0.2647058823529412,DLI,wood:DLI,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,60,40,0.96875,0.2647058823529412,WGR,wood:WG,r,E,90.0,1.0,0.0
mirror,10,12,wood,-64,44,0.0,0.29411764705882354,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-40,44,0.1875,0.29411764705882354,MFB,wood:MFB,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-24,44,0.3125,0.29411764705882354,MFB,wood:MFB,none,S/SW,202.5,-0.3826834324,-0.9238795325
mirror,10,12,wood,-8,44,0.4375,0.29411764705882354,DEP,wood:DEP,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,0,44,0.5,0.29411764705882354,MFB,wood:MFB,none,N,0.0,0.0,1.0
mirror,10,12,wood,8,44,0.5625,0.29411764705882354,DEP,wood:DEP,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,24,44,0.6875,0.29411764705882354,MFB,wood:MFB,none,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,12,wood,40,44,0.8125,0.29411764705882354,MFB,wood:MFB,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,64,44,1.0,0.29411764705882354,FT,wood:FT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-36,48,0.21875,0.3235294117647059,DEP,wood:DEP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-20,48,0.34375,0.3235294117647059,DLC,wood:DLC,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,20,48,0.65625,0.3235294117647059,DLC,wood:DLC,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,36,48,0.78125,0.3235294117647059,DEP,wood:DEP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-64,52,0.0,0.35294117647058826,SHLM,wood:SHLM,none,N,0.0,0.0,1.0
mirror,10,12,wood,-48,52,0.125,0.35294117647058826,SKT,wood:SKT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-24,52,0.3125,0.35294117647058826,30D,wood:30D,none,N,0.0,0.0,1.0
mirror,10,12,wood,0,52,0.5,0.35294117647058826,FBW,wood:FBW,none,S,180.0,0.0,-1.0
mirror,10,12,wood,24,52,0.6875,0.35294117647058826,30D,wood:30D,none,N,0.0,0.0,1.0
mirror,10,12,wood,48,52,0.875,0.35294117647058826,SKT,wood:SKT,none,N,0.0,0.0,1.0
mirror,10,12,wood,64,52,1.0,0.35294117647058826,SHLM,wood:SHLM,none,N,0.0,0.0,1.0
mirror,10,12,wood,-60,56,0.03125,0.38235294117647056,FT,wood:FT,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-44,56,0.15625,0.38235294117647056,CWL,wood:CW,l,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-28,56,0.28125,0.38235294117647056,20D,wood:20D,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-12,56,0.40625,0.38235294117647056,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,12,56,0.59375,0.38235294117647056,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,28,56,0.71875,0.38235294117647056,20D,wood:20D,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,44,56,0.84375,0.38235294117647056,CWR,wood:CW,r,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,60,56,0.96875,0.38235294117647056,FT,wood:FT,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-40,60,0.1875,0.4117647058823529,DWL,wood:DW,l,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,12,wood,-32,60,0.25,0.4117647058823529,15M,wood:15M,none,N,0.0,0.0,1.0
mirror,10,12,wood,-8,60,0.4375,0.4117647058823529,30D,wood:30D,none,W,270.0,-1.0,-0.0
mirror,10,12,wood,8,60,0.5625,0.4117647058823529,30D,wood:30D,none,E,90.0,1.0,0.0
mirror,10,12,wood,32,60,0.75,0.4117647058823529,15M,wood:15M,none,N,0.0,0.0,1.0
mirror,10,12,wood,40,60,0.8125,0.4117647058823529,DWR,wood:DW,r,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,12,wood,-60,64,0.03125,0.4411764705882353,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-20,64,0.34375,0.4411764705882353,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-12,64,0.40625,0.4411764705882353,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,12,64,0.59375,0.4411764705882353,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,20,64,0.65625,0.4411764705882353,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,60,64,0.96875,0.4411764705882353,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-64,68,0.0,0.47058823529411764,BNP,wood:BNP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-48,68,0.125,0.47058823529411764,CGP,wood:CGP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-32,68,0.25,0.47058823529411764,CBL,wood:CBL,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-16,68,0.375,0.47058823529411764,SHLP,wood:SHLP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,16,68,0.625,0.47058823529411764,SHLP,wood:SHLP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,32,68,0.75,0.47058823529411764,CBL,wood:CBL,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,48,68,0.875,0.47058823529411764,CGP,wood:CGP,none,N,0.0,0.0,1.0
mirror,10,12,wood,64,68,1.0,0.47058823529411764,BNP,wood:BNP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-52,72,0.09375,0.5,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,-28,72,0.28125,0.5,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,28,72,0.71875,0.5,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,52,72,0.90625,0.5,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,-64,76,0.0,0.5294117647058824,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-48,76,0.125,0.5294117647058824,CWL,wood:CW,l,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,12,wood,-40,76,0.1875,0.5294117647058824,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-24,76,0.3125,0.5294117647058824,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-8,76,0.4375,0.5294117647058824,SRP,wood:SRP,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,0,76,0.5,0.5294117647058824,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,8,76,0.5625,0.5294117647058824,SRP,wood:SRP,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,24,76,0.6875,0.5294117647058824,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,40,76,0.8125,0.5294117647058824,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,48,76,0.875,0.5294117647058824,CWR,wood:CW,r,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,12,wood,64,76,1.0,0.5294117647058824,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-52,80,0.09375,0.5588235294117647,FLM,wood:FLM,none,N,0.0,0.0,1.0
mirror,10,12,wood,-36,80,0.21875,0.5588235294117647,UCM,wood:UCM,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-28,80,0.28125,0.5588235294117647,SKT,wood:SKT,none,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,12,wood,-4,80,0.46875,0.5588235294117647,KFCL,wood:KFC,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,12,wood,4,80,0.53125,0.5588235294117647,KFCR,wood:KFC,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,12,wood,28,80,0.71875,0.5588235294117647,SKT,wood:SKT,none,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,12,wood,36,80,0.78125,0.5588235294117647,UCM,wood:UCM,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,52,80,0.90625,0.5588235294117647,FLM,wood:FLM,none,N,0.0,0.0,1.0
mirror,10,12,wood,-64,84,0.0,0.5882352941176471,FBW,wood:FBW,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-48,84,0.125,0.5882352941176471,TDP,wood:TDP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-24,84,0.3125,0.5882352941176471,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-16,84,0.375,0.5882352941176471,CBL,wood:CBL,none,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,12,wood,-8,84,0.4375,0.5882352941176471,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,8,84,0.5625,0.5882352941176471,CGB,wood:CGB,none,N,0.0,0.0,1.0
mirror,10,12,wood,16,84,0.625,0.5882352941176471,CBL,wood:CBL,none,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,12,wood,24,84,0.6875,0.5882352941176471,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,48,84,0.875,0.5882352941176471,TDP,wood:TDP,none,N,0.0,0.0,1.0
mirror,10,12,wood,64,84,1.0,0.5882352941176471,FBW,wood:FBW,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-36,88,0.21875,0.6176470588235294,DWL,wood:DW,l,W,270.0,-1.0,-0.0
mirror,10,12,wood,-20,88,0.34375,0.6176470588235294,BNP,wood:BNP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-4,88,0.46875,0.6176470588235294,DEP,wood:DEP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,4,88,0.53125,0.6176470588235294,DEP,wood:DEP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,20,88,0.65625,0.6176470588235294,BNP,wood:BNP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,36,88,0.78125,0.6176470588235294,DWR,wood:DW,r,E,90.0,1.0,0.0
mirror,10,12,wood,-56,92,0.0625,0.6470588235294118,HRG,wood:HRG,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-40,92,0.1875,0.6470588235294118,DLC,wood:DLC,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-24,92,0.3125,0.6470588235294118,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,24,92,0.6875,0.6470588235294118,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,40,92,0.8125,0.6470588235294118,DLC,wood:DLC,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,56,92,0.9375,0.6470588235294118,HRG,wood:HRG,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-28,96,0.28125,0.6764705882352942,FB,wood:FB,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-12,96,0.40625,0.6764705882352942,DLI,wood:DLI,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-4,96,0.46875,0.6764705882352942,DWR,wood:DW,r,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,12,wood,4,96,0.53125,0.6764705882352942,DWL,wood:DW,l,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,12,wood,12,96,0.59375,0.6764705882352942,DLI,wood:DLI,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,28,96,0.71875,0.6764705882352942,FB,wood:FB,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-64,100,0.0,0.7058823529411765,30D,wood:30D,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-48,100,0.125,0.7058823529411765,SKT,wood:SKT,none,N,0.0,0.0,1.0
mirror,10,12,wood,-40,100,0.1875,0.7058823529411765,TDP,wood:TDP,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-32,100,0.25,0.7058823529411765,KFCR,wood:KFC,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,0,100,0.5,0.7058823529411765,FBW,wood:FBW,none,N,0.0,0.0,1.0
mirror,10,12,wood,32,100,0.75,0.7058823529411765,KFCL,wood:KFC,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,40,100,0.8125,0.7058823529411765,TDP,wood:TDP,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,48,100,0.875,0.7058823529411765,SKT,wood:SKT,none,N,0.0,0.0,1.0
mirror,10,12,wood,64,100,1.0,0.7058823529411765,30D,wood:30D,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-60,104,0.03125,0.7352941176470589,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-52,104,0.09375,0.7352941176470589,WGL,wood:WG,l,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,12,wood,-44,104,0.15625,0.7352941176470589,30D,wood:30D,none,N,0.0,0.0,1.0
mirror,10,12,wood,-28,104,0.28125,0.7352941176470589,SHLP,wood:SHLP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-20,104,0.34375,0.7352941176470589,SHLM,wood:SHLM,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-12,104,0.40625,0.7352941176470589,DEP,wood:DEP,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-4,104,0.46875,0.7352941176470589,CGP,wood:CGP,none,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,12,wood,4,104,0.53125,0.7352941176470589,CGP,wood:CGP,none,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,12,wood,12,104,0.59375,0.7352941176470589,DEP,wood:DEP,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,20,104,0.65625,0.7352941176470589,SHLM,wood:SHLM,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,28,104,0.71875,0.7352941176470589,SHLP,wood:SHLP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,44,104,0.84375,0.7352941176470589,30D,wood:30D,none,N,0.0,0.0,1.0
mirror,10,12,wood,52,104,0.90625,0.7352941176470589,WGR,wood:WG,r,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,12,wood,60,104,0.96875,0.7352941176470589,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-56,108,0.0625,0.7647058823529411,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-32,108,0.25,0.7647058823529411,DEP,wood:DEP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-16,108,0.375,0.7647058823529411,DLC,wood:DLC,none,N,0.0,0.0,1.0
mirror,10,12,wood,16,108,0.625,0.7647058823529411,DLC,wood:DLC,none,N,0.0,0.0,1.0
mirror,10,12,wood,32,108,0.75,0.7647058823529411,DEP,wood:DEP,none,N,0.0,0.0,1.0
mirror,10,12,wood,56,108,0.9375,0.7647058823529411,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-12,112,0.40625,0.7941176470588235,20D,wood:20D,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-4,112,0.46875,0.7941176470588235,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,4,112,0.53125,0.7941176470588235,SHL,wood:SHL,none,N,0.0,0.0,1.0
mirror,10,12,wood,12,112,0.59375,0.7941176470588235,20D,wood:20D,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-64,116,0.0,0.8235294117647058,FBW,wood:FBW,none,N,0.0,0.0,1.0
mirror,10,12,wood,-48,116,0.125,0.8235294117647058,CWR,wood:CW,r,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-40,116,0.1875,0.8235294117647058,SRP,wood:SRP,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,-32,116,0.25,0.8235294117647058,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,0,116,0.5,0.8235294117647058,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,32,116,0.75,0.8235294117647058,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,40,116,0.8125,0.8235294117647058,SRP,wood:SRP,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,48,116,0.875,0.8235294117647058,CWL,wood:CW,l,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,64,116,1.0,0.8235294117647058,FBW,wood:FBW,none,N,0.0,0.0,1.0
mirror,10,12,wood,-52,120,0.09375,0.8529411764705882,15D,wood:15D,none,N,0.0,0.0,1.0
mirror,10,12,wood,-44,120,0.15625,0.8529411764705882,SHLP,wood:SHLP,none,E,90.0,1.0,0.0
mirror,10,12,wood,-28,120,0.28125,0.8529411764705882,DLI,wood:DLI,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-20,120,0.34375,0.8529411764705882,BNP,wood:BNP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,-12,120,0.40625,0.8529411764705882,TDP,wood:TDP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-4,120,0.46875,0.8529411764705882,15D,wood:15D,none,N,0.0,0.0,1.0
mirror,10,12,wood,4,120,0.53125,0.8529411764705882,15D,wood:15D,none,N,0.0,0.0,1.0
mirror,10,12,wood,12,120,0.59375,0.8529411764705882,TDP,wood:TDP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,20,120,0.65625,0.8529411764705882,BNP,wood:BNP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,28,120,0.71875,0.8529411764705882,DLI,wood:DLI,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,44,120,0.84375,0.8529411764705882,SHLP,wood:SHLP,none,W,270.0,-1.0,-0.0
mirror,10,12,wood,52,120,0.90625,0.8529411764705882,15D,wood:15D,none,N,0.0,0.0,1.0
mirror,10,12,wood,-56,124,0.0625,0.8823529411764706,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-16,124,0.375,0.8823529411764706,CBL,wood:CBL,none,N,0.0,0.0,1.0
mirror,10,12,wood,-8,124,0.4375,0.8823529411764706,CGP,wood:CGP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,8,124,0.5625,0.8823529411764706,CGP,wood:CGP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,16,124,0.625,0.8823529411764706,CBL,wood:CBL,none,N,0.0,0.0,1.0
mirror,10,12,wood,56,124,0.9375,0.8823529411764706,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-52,128,0.09375,0.9117647058823529,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-44,128,0.15625,0.9117647058823529,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,44,128,0.84375,0.9117647058823529,CBI,wood:CBI,none,N,0.0,0.0,1.0
mirror,10,12,wood,52,128,0.90625,0.9117647058823529,DLI,wood:DLI,none,N,0.0,0.0,1.0
mirror,10,12,wood,-32,132,0.25,0.9411764705882353,HRG,wood:HRG,none,E,90.0,1.0,0.0
mirror,10,12,wood,-24,132,0.3125,0.9411764705882353,FB,wood:FB,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,-16,132,0.375,0.9411764705882353,KFCR,wood:KFC,r,N,0.0,0.0,1.0
mirror,10,12,wood,-8,132,0.4375,0.9411764705882353,30D,wood:30D,none,N,0.0,0.0,1.0
mirror,10,12,wood,8,132,0.5625,0.9411764705882353,30D,wood:30D,none,N,0.0,0.0,1.0
mirror,10,12,wood,16,132,0.625,0.9411764705882353,KFCL,wood:KFC,l,N,0.0,0.0,1.0
mirror,10,12,wood,24,132,0.6875,0.9411764705882353,FB,wood:FB,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,32,132,0.75,0.9411764705882353,HRG,wood:HRG,none,W,270.0,-1.0,-0.0
mirror,10,12,wood,-12,136,0.40625,0.9705882352941176,BNP,wood:BNP,none,NE,45.0,0.7071067812,0.7071067812
mirror,10,12,wood,12,136,0.59375,0.9705882352941176,BNP,wood:BNP,none,NW,315.0,-0.7071067812,0.7071067812
mirror,10,12,wood,-48,140,0.125,1.0,20D,wood:20D,none,N,0.0,0.0,1.0
